item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
b5e4789f21ee,75ec2b7f0e78,27,178,0,2,1,40,20,Сапоги резиновые,Продам практически новые резиновые сапоги. Одели пару раз. Состояние идеальное. Внутри без дополнительного сапога.,-0.28760320135755474,16,2017-03-26,1,f0e285d8c1755f352516a7f1f956379a35cbac5665941ebf7858590b8e23e017,136,0.0
32ced4958692,356e0633a157,16,138,2,0,6,20,78,"Renault Clio, 2006","продаю  автомобиль в хорошем состоянии,в комплекте с зимней резиной,2 ключа,с номерами в подарок,хороший,экономичный, надежный автомобиль по птс 2 хозяина, вопросы по телефону, торг при осмотре.,машину продаю срочно,так как ухожу в армию ,машину приобретал для жены она боится без моего присутствия ездить по городу ,у машины не мотаный пробег 1000% можете проверять,подушки на месте мотор масло не ест ходовка не гремит электрика исправна все работает!",-0.08211864024068961,3,2017-03-25,1,40c198275488bc344528a0966f59f19ab3404b3bdd6856689636df7520315428,65,0.0
eda7d2bafc32,e2811aa57b71,21,4,0,6,2,43,47,Платье,"Одето один раз /
Причина продажи мне коротко /
Размер 44 или 46 может чуть больше /
Качество хорошее",-0.28751553729564483,19,2017-03-22,0,fdba35dbcf57c7fc2d83a86b1a49f443d2a51ad7288536283b933d5c8433e37c,186,0.0
b26b61b7d90a,3864cb236bc7,24,63,0,6,2,40,62,Продам летние кожаные Ботиночки Италия,"Летние кожаные ботинки смотрится очень шикарно мягкая кожа!! На узкую ножку Размер 35 не больше!! 22-22,5 см Италия кожаная подошва одеты один раз оказались малы !!",-0.28549926387171654,343,2017-03-27,0,84dd38cf8e52a16209f87bbe91f1452fba7f6be93b5bb2ccedba2d594dfcd1c7,261,0.0
d8798f22b3a9,44147d8756dc,0,17,0,6,2,46,44,Свадебное платье,"Полупрозрачный корсет,весь вышит стразами,низ пышный,перьями со стразами!!!",-0.283745982633518,31,2017-03-22,1,133c81b4387fbe5e7733de1ce7fd92669949c70c3e0a97520d16fb391a0ce165,176,0.0
6761d910923c,c2970d24e69a,11,112,0,2,0,28,119,Зимняя куртка,12-14 лет,-0.28549926387171654,19,2017-03-23,1,6d6f7934f8b24c41f84f0d952d73df161ace987f5aa79d97858acb7ae6ad81b2,166,0.0
8634c09b7727,6dc4cff1ce9a,10,72,0,6,2,43,49,Платье,"Верх платья шифон, юбка на подкладе.",-0.2868580568313204,10,2017-03-16,1,75cd0b299a34146ea3d585941c8027e707f3ae820d2df8f5598de51453eae38f,95,0.0
6fb1622afed2,1af5ab05b3f1,8,116,2,0,6,18,112,"Opel Vectra, 1997","Только продажа, Авто хтс, не битый, не крашенный,  торг.",-0.1829323114371038,8,2017-03-27,1,b80a602e833c22d9e9329d9103dbab4703ed78f6dcc83572037e2c120434361d,11,0.03591
dc7388c1098e,089652614ed6,16,138,1,4,5,2,120,"3-к квартира, 75 м², 1/4 эт.","Продаю 3-х комнатную квартиру, 2 спальни, гардероб и большая кухня-гостиная (30 кв.м.). Санузел совмещенный, установлена ванна с гидро массажем, подвесной туалет. В коридоре на полу плитка под ламинат, балкон застеклен. Состояние комнат - чистовая отделка, в спальных комнатах установлен натяжной потолок. Во всех комнатах теплый водяной пол. Установлены межкомнатные двери./
Юстиция поквартирная./
Есть подвальное помещение 10 кв.м./
Территория огорожена, ПАРКОВКА, на территория беседка и мангал./
СОБСТВЕННИК",3.6567536002176286,6,2017-03-16,1,7fb328b48ed6c0cd493ff4e655e16b8de5064595d976952e89e40c2b252af4b7,57,0.20247
9b549a58f57a,5b47aea50916,19,54,0,2,1,28,1,Куртка Адидас Размер 110,"Куртка Адидас б\у размер 110, состояние хорошее, /
ЗАМЕРЫ: от петельки до низа-45 см, от подмышки до низа- 27 см, /
Рукав от плеча до запястья- 42 см, от шеи до запястья- 49,5см, от подмышки до запястья- 33,5см, /
Смотреть на Сортировке. 500руб.",-0.28769086541946465,30,2017-03-27,0,beff15ba6241f156f51a777793c2cdef08ebe41074c21150bf55d3c60b314eec,159,0.0
766d7ed33eb2,3bea8e0284c3,6,66,0,6,2,43,41,Юбка Reserved,"Экокожа. Роскошная классика 2017 – фасон «карандаш». Облегающий, четко очерчивающий фигуру крой и длина безошибочно подчеркнут стройность фигуры и изящную линию бедер.",-0.28725254510991505,8,2017-03-21,1,70902ef19a26cb4245f754d6424ffbfe655d55403906e1c5f689526e2ed553e3,83,0.0
2c609d7076db,36d8d69e4b4d,26,98,0,2,0,43,59,Платье нарядное,платье  с шортиками нежно розового цвета,-0.28782236151232954,68,2017-03-28,1,3f6a45e20f2811c97c6f63bf48417c4a6ee5f268bed4da91e4a132eef6202be5,251,0.0
c580c0b5739c,1a01e49c63fd,10,87,0,2,0,28,60,Штаны-на-флисе,"штанишки-для-девочки-на-флисе,отл.сост.",-0.2879976896361494,96,2017-03-23,1,272ca3477e08f4e7e355b4c2000df28e2d4888369499ae1f61a2938faa66ecf7,24,0.80323
f0546f51b86d,0b18f9793b58,2,21,0,6,2,45,44,Водолазка,Шоколадного цвета,-0.28795385760519443,14,2017-03-24,1,2d5cc211f7721f7f1541afd52b29d67ed96544ef4e17e14f6a12045a5c398afe,185,0.0
aa9a43bd0329,9731f17aaae3,13,128,0,2,1,49,2,Джемпер для мальчика,"Джемпер для мальчика,очень теплый .В отличном состоянии",-0.28782236151232954,95,2017-03-15,1,a9e9bf26ab69ee6ffde4afa96c3a06cfe21f661168dfb5c419087e199d17c0b4,204,0.0
a01610b2aa30,571196f79d36,5,131,2,0,6,17,97,"Nissan Pathfinder, 1995",Хорошее состояние,-0.09526824952717841,88,2017-03-15,0,9041a6a284f94a146b1d94bcf7ac6795e324e4246afa365a58ca4beeee51dbfb,65,0.0
331cca684ed2,cad9d47d1c40,1,168,0,6,2,32,119,Джинсовые шорты,Джинсовые шорты,-0.2879100255742395,18,2017-03-19,1,fddb06febedc4e4fdba9fcc051061f998174db7539903b19250edc4b7f525e4f,29,0.0
9bc3bbacf8d3,0f158bcac050,22,160,2,0,6,23,105,"Suzuki SX4, 2010",Куплен новым в Туле у официального дилера! Один хозяин! Сигнализация с автозапуском! В отличном состоянии!!!,0.10635909286565001,2,2017-03-23,1,df7a8aa48bbcb3f3cf5fbcedc78a8b1fc02feb50c0f5af5169f320de6508869c,15,0.7376
db5412702019,b9c2b92dc077,11,112,0,6,2,49,44,Свитшот,Размер единый,-0.28769086541946465,3,2017-03-28,1,bf773efbcb9f69104c24a7a4e2246e2c48ebc2613634c7f708949cf6ea00320c,210,0.0
f408bde78706,a14983324c82,9,5,1,4,5,1,125,"2-к квартира, 58.5 м², 15/19 эт.","ЖК ""Фамильный"" - многоквартирный 19-этажный жилой комплекс класса-комфорт. Комплекс находится в самом центре культурной и деловой жизни г. Анапа  /
Пл 58.54. Комплекс подключен к городским сетям водоснабжения, электроснабжения, газоснабжения, канализации, и оснащен дополнительно электрогенератором./
 Большинство квартир являются видовыми./
При покупке квартиры предусмотрена ипотека и возможна рассрочка платежа – обсуждается в индивидуальном порядке с застройщиком. Установлены скоростные бесшумные лифты /
""Оттис""./
В пешей доступности от ЖК ""ФАМИЛЬНЫЙ "" - несколько детских садов и школ, администрация Анапы, торгово-офисные центры.",1.9034723620191207,4,2017-03-27,0,176b1c2a05ab3447a654232437deef800065cb768b83ecb12927e30b08969246,57,0.06626
8d87154e937e,8de941a78658,11,112,0,2,0,43,1,Платья на девочку 4 лет,"Цена указана за штуку, вещи в отличном состоянии. Автозавод",-0.2878661935432845,22,2017-03-25,1,2437d705527a868d553a75f56e8bdd6f6e9e4387e4e02f548fecedb326df1729,5,0.0
2f68cde12c39,58410740be4f,11,112,0,2,1,40,24,"Сабо, пляжная обувь, крокс","Скоро лето, речка, деревня  :-)/
/
как показала практика сносу нет/
/
нога выросла",-0.2880853536980593,32,2017-03-22,1,42c29388327f37aa93367d021b6628c9a505abd3808ed5c219be14f3ca0c241f,263,0.0
38b92c05ccf0,55baf5eba3b2,7,69,0,2,1,36,59,Шорты Дада на мальчика 1-2 года,"Шорты на мальчика,фирмы Дада,на 1-2 года,мы носили до 2,5.Отличного качества,натуральный 100%хлопок,приятного серого цвета,не мнуться.",-0.2877785294813746,40,2017-03-27,1,ae7a093ba4435c9606406da0f5950a8c0df9afb895151e66e0db3b036501a2b5,29,0.0
0aa962868938,f2d1421f4947,3,39,0,2,0,49,59,Кофточки,Кофточки на любой сезон от легкой до теплой. Цена указана за 1 штуку.,-0.2879976896361494,48,2017-03-17,1,eb85dadca94e3f6095eca5f86be856990a70473fa2c312d921ce4a5534bcc6cb,4,0.0
e4de46773fb2,e6d372497fe3,10,87,1,4,5,1,125,"2-к квартира, 55.7 м², 9/9 эт.","Полноценная 2-комнатная квартира в новом ЖК ""Пять+""/
 /
дом 3 - сдача 1кв.2018г./
 /
Дом - из чистого кирпича, чистовая отделка квартиры, закрытая планировка двора./
 /
Рядом остановка автобусов./
 /
Надежный застрощик ПСК Омега./
 /
От юрлица (подрядчика), ипотека, маткапитал./
 /
Никаких скрытых комиссий - звоните подберем Вам квартиру!",1.7281433615586508,229,2017-03-15,0,42c9c2117cbd58dac8421d22ca9c084ff2b1726e022e74697fb95d1b10f218fa,60,0.07438
10df61a1d476,0378ffa411fa,9,92,0,6,3,41,51,Мужской костюм,"Продаётся мужской костюм-пиджак и брюки.одевался один раз,состояние идеальное.торг",-0.28506094356216694,17,2017-03-15,1,0f4e81061d9263cda6c86dc9de7a7971ed1d57e046fefdce31857bd0f7536acb,230,0.0
3966032cfc73,ab64c04d1df9,17,141,0,2,0,28,119,"Итальянский пуховик Borelli синего цвета, рост 158","Продам для модной красавицы  итальянский, очень теплый пуховик Alesandro Borelli, супер качество в идеальном состоянии, капюшон, пояс, опушка мехом енота,синий цвет, рост 158см на 12-14 лет.",-0.28549926387171654,12,2017-03-17,1,6337a9925eb2416ee851d39a8b52b2e32001bdc1689a22320a4be963c00f999a,265,0.0
e8025348a28f,59351d28cdc9,10,146,0,6,2,43,52,"Платье новое, 50 р-р","Плотный трикотаж, вискоза с п/э, длина 98 см.",-0.28751553729564483,19,2017-03-24,1,b7d56f62c624238ea05f8b6510432fe73bdf15c0960fe9ae727cfb688a6edab6,97,0.0
14dfe343f70d,636bde374448,10,87,0,6,2,40,37,Туфли лодочки,"Продам красивые туфли-лодочки, размер 37, состояние идельное бууты раз, малы, либо обмен на подобные",-0.28725254510991505,104,2017-03-19,1,20f381e24dab27b2ef0feb16c873a536cb5d9070a4516f3fb5a145c647464a20,114,0.0
40600833a9d3,0813fef0d920,17,141,0,2,1,28,3,Демисезонная куртка,"Продам демисезонную куртку для мальчика , производства Next",-0.28725254510991505,50,2017-03-26,0,9b021129a47480518cb29c1bbf7c044d7ac74e416ed1eca460bfa4ded2cff7db,151,0.0
db30c605dd0a,476bca138bca,21,68,0,6,2,43,47,Юбка Zara Basic,"Юбка насыщенного красно-кораллового цвета Zara из плотной ткани, хорошо держащей форму (с подкладочной тканью), новая",-0.2870772169860952,82,2017-03-27,1,f8b1de5e9e135ea582e22884fc91fc272f74e3f1f770c880262a9c31fc4e6ae6,250,0.0
aded9dd255ed,ff896d085b23,1,168,0,2,1,40,35,Сандали подростковые,Продаются сандали сине-салатового цвета в отличном состоянии. Фирма Kapika.,-0.28734020917182496,10,2017-03-27,1,2b28a24be0310b16f8e79a38f23c17297c280056b5e8928b19732b11feecfa73,116,0.20349
bcd0eff06d7d,3047c00af21f,17,141,0,2,0,28,60,Костюм стелла весна-осень,"Размер 98. Мембрана. Ветро и влаго непроницаемый. Капюшон на кнопках. Рукава и штанины можно подвергнуть. Подкладка хлопок,в капюшоне флис, на спинке комбенизона флис. Очень красивый, удобный, состояние отличное.",-0.2867265607384555,220,2017-03-20,1,748fdd1cb09f5e5b589a01de885f98769b1301259f3a2015abe67205618f637a,268,0.80323
d6b49b17c3b5,1b13d085cc95,26,172,0,6,2,40,36,Кеды,"Кеды ,36 размер ,почти не посила",-0.2877785294813746,1,2017-03-23,1,d0f744e2ecf24cfb9925a8a8ba3f6359cf299621b6767a2116ea1a97aa27845e,105,0.80323
e1c09b9b1f51,d9c4ebdd1a24,15,91,0,6,2,28,49,Плащ женский,"Продам плащ в идеальном состоянии,мех кролика-отстегивается!",-0.2859375841812662,34,2017-03-15,1,79be8da22f08d3aebff40777b17b6bac7b973247297a31711634181bf137ced1,150,0.0
87543549a035,977d82b9f7fa,13,128,0,6,2,40,38,Туфли,"Балетки из нубука,б/у 4 раза,р-р 38/
Сост.отличное",-0.2859375841812662,133,2017-03-18,0,3e97e0cddfccfe49767d471cf5315df5f414aedae15b98c430832ad2c4d7f5d4,119,0.0
3be3ddab6faf,bda3a4e29fea,13,128,0,6,2,40,38,Женские сапоги валенные,"Тёплые сапоги подходят на сильный мороз. Серые, универсальные, можно сделать какой либо декор",-0.28773469745041963,65,2017-03-18,1,20e57153affcc9d61134a67ea1d9b93f20534411b984e9dba08f42e957c368c9,120,0.0
155d1be29b99,9d1e200fe683,13,128,0,6,2,41,49,Пиджак,В отличном состоянии.,-0.2878661935432845,10,2017-03-24,1,107177433e33cf92dc24d4cbf24f8fbcaf4251ee0f13a3644073d4145edfac6e,179,0.0
c9a629c7b402,0d94d885ab7e,13,128,0,6,2,43,47,Продам черное платье хорошего качества,"Удобное и комфортное платье. Отлично сидит. Одевалось 1 раз, чистое, без пятен. Покупала за 2500 т.",-0.28725254510991505,2,2017-03-26,1,75cfdfa8c059fd690bc7677afc373203750d07701ef769ed970b016d81573ae3,198,0.0
5c5608a13f98,47643c7558d3,26,172,0,2,0,40,24,Продам Кросовки,"Продам кросовки на девочку , размер 27. По стельки 16 см. Для прогулок и сада есть потертости на носках",-0.28795385760519443,72,2017-03-28,1,9eb883ad1e2aea290c94eadcbcaa9104c54e9ec4446b4a0f4b99e7efe5883a04,254,0.0
da1858e69910,fdac3f1b4dbf,11,112,0,2,0,28,4,Куртка,Весенняя куртка,-0.28769086541946465,369,2017-03-26,0,a300b610c3e2dd4649a6058de0e76fb79e3162cd7e8b58ef5d7e5499207ea255,266,0.0
fec7f59f568b,0dfae3b94d94,15,132,0,6,2,28,66,Шуба иск. 52-54,"Новая с бирками. Бежевого цвета . Очень красивая.Прикрывает попу. Бюст 110 см максимум. Подойдёт на размер 52-54-56 максимум, но всей ровно надо мерить.Тоненькая на весну и осень . Пишите скину больше фото . Забрать можно на Нагорном либо в Универсаме",-0.28506094356216694,53,2017-03-25,1,c84a9d6fa17ed500707e661a39f1c3e6a6a1bc4612d2cd67a45fcabc45b79c48,184,0.0
519b5621f0d5,3da49552f219,20,148,1,4,7,38,5,"2-к квартира, 59 м², 12/16 эт.","Сдаётся квартира на длительный срок , нет частично мебели и техники .",-0.27936277953802174,20622,2017-03-25,2,a091d43020cdb4aa751a9b9545b3ffb5dce660d6e6c7be50080338ba8f0fa86e,56,0.18752
56d11cd1aad6,b07959f037ea,11,112,0,2,1,28,3,Костюм горнолыжный (осень-зима) новый,"Продаю НОВЫЙ  горнолыжный костюм ROSSIGNOL на мальчика 8-10 лет (рост 134-140). /
Идет в размер в высоту, в ширину - пойдет на стройного мальчика. Для активного отдыха зимой  или пассивных прогулок на еврозиму.  /
Ткань с водооталкивающим и грязеотталкиваюим покрытием. Легкий, не сковывает движений. Противоснежная юбка на куртке и на штанах, трикотажные подманжетники. Все молнии на карманах с герметизацией. Утяжка на капюшоне. Есть все необходимые для горнолыжки карманы - для скипасса, очков, телефона и т.д. На куртке теплоотражающее покрытие. Капюшон и спинка у штанов отстегиваются. /
Мерить/забирать в Щербинках (коттеджная застройка за ипподромом).",-0.28532393574789666,76,2017-03-26,1,e8db93aadff15358650fa627b26774baeb133a41d2058922843c86715d1a01c3,264,0.0
553b74b754f9,e60d2e628149,19,122,1,4,5,2,120,"3-к квартира, 63 м², 6/7 эт.","Продам отличную ухоженную квартиру , сделан качественный ремонт, пол ламинат, пластик, замена радиаторов, дорогая сантехника, остаётся кухонный гарнитур с техникой , документы готовы, рассмотрим все виды сертификатов, ипотека, помощь в продаже вашей недвижимости, оформление ипотеки в офисе",2.122632516793934,454,2017-03-20,0,5c1acf9f15d16397ee820f704157e1b1736b4d557b6dad7ab53b78552073af33,61,0.0
0a27d4d1427c,d7f583886b48,18,142,0,6,2,43,47,Юбка вельветовая новая,"Юбка вельветовая, новая, рыжая - 46 размера,/
коричневая, новая - 48 размера/
Цена за одну",-0.2880327552609134,976,2017-03-19,0,b791273174ff98d721869b1961b7d5b393b6cc1d4f9a8cc782400593d35240f0,85,0.0
b321c17301cb,8b40a2f228e2,16,41,0,2,0,28,60,Олимпийка- ветровочка,"Написано 4 года, но можно на меньший возраст. 250 руб",-0.2879100255742395,80,2017-03-25,1,320facdc30d60883020ac6b3c0a7dcbe031f18a252c4e4daf1b804327d2b3957,4,0.0
7f1ad7fa144e,dce069ab066a,9,84,0,6,2,45,66,Блуза-лето,Германия. Размер 52-54. Не носилась. Смотреть в районе галереи,-0.2878661935432845,1396,2017-03-27,0,be8cf94e50b50f1940142412f5bacc8ebd52338ff2dfefe46f16254e59903778,101,0.0
f94c4f8378ae,1f4ce18ac2e9,2,21,0,6,2,40,39,"Сапоги лаковые, осень -весна",В отличном состоянии,-0.28769086541946465,78,2017-03-20,1,fa93b08d24e86cd6f8b1c38641128f12d8cca7d8536e4d4fb8d7e6b242520b9f,141,0.13301
6e22088dafc0,a19c01811989,9,84,0,6,2,32,26,Джинсы новые немецкие разные,"Новые джинсы, производства Германия, отличного качество разных размеров по сниженным ценам!!!!",-0.2867265607384555,241,2017-03-25,0,86154cc142579e10c13865a4791b09394a3f375c16956a20a5041d21851d29f3,190,0.0
5a6ab8daa8f5,79d5d9aa7889,9,147,1,4,5,0,120,"1-к квартира, 25 м², 7/11 эт.","Квартира-студия 25 кв.м в новостройке по ул. Санаторная. В квартире есть балкон. Расположена на 7 этаже 11-этажного дома. Квартира продается в черновом варианте, дизайн проект в подарок. Статус квартира!!! Из окон открывается красивый вид на лесопарковую зону и море. Квартира находится в жилом комплексе бизнес класса. На территории комплекса пропускной режим, система видеонаблюдения, детская площадка, уютная придомовая территория с ландшафтным озеленением. Немаловажным фактом является достаточное наличие машиномест (подземная охраняемая стоянка и гостевая парковка). Развитая инфраструктура-рядом находятся: детский сад, школа, поликлиника, магазины, кафе. До моря 250 м, 50 м до остановки общественного транспорта.Расположение жилого комплекса позволяет при минимуме временных затрат добраться к основным достопримечательностям города и к его административному центру.",1.3774879905595683,7357,2017-03-28,2,0ae5177c9eb2f9db9f9fda1e78adc7330c2afb7594cdde91e96f39f119123b40,57,0.03187
dcba5bcc4460,6b55ece3921e,0,17,0,2,1,40,27,Ботинки демисезон,"Демисезонные ботинки ,пр-во Италия. Материал верха замша/нат.кожа ( Cortex ). В хорошем состоянии. Есть небольшие косячки на внут.отделке. Но это никак не влияет на свойства носки.",-0.28681422480036545,29,2017-03-15,1,b2f832e1291b15cfb9cedebff704e8530f7d7341744e12d0fd74a617cbc4ab1a,131,0.0
fbec76adae6e,4e3ffae14f54,26,62,0,2,0,43,60,Платье нарядное,"платье из хлопка, стильное.",-0.2875593693265998,32,2017-03-24,1,e3ee1f746faad23e6451001bcfbea8cceddde6696f660a3696089f335cdd7b01,96,0.0
c3dbacf0b9ff,92c074ddb94f,22,160,0,2,1,26,1,"Вельветовые брюки в идеале, р.116см","Черные вельветовые брюки, р. 116см. Плотный вельвет. Состояние новых. Без дефектов и потертостей.",-0.28769086541946465,18,2017-03-20,1,1e6a0acd5e710cf3a7ff02dda936b227ea001440e741c508fcd0320d73ab0069,245,0.0
2e179bcac621,e6d45a61a88a,16,151,0,2,0,49,59,Вещи на девочку 1-1.5г,За все 150р,-0.2879976896361494,14,2017-03-23,1,64b9e071c2c455e62d5db4781139a841c12f7030834dbc954a903a7cd572ce6f,22,0.0
d7e3edbcf40f,6df2614aa27d,5,44,0,6,2,40,65,Слипоны женские (кеды),Новые слипоны KARI. Реальному покупателю торг. Размер 41.,-0.28782236151232954,14,2017-03-25,1,1d522737894bcf94e6a12a0b0483eb311b0d87bda233d698677f3cec7204c83e,209,0.12579
42021caaf82a,d922c6b1b5dd,26,172,0,6,2,40,39,Ботинки Zara,Каблук 10см,-0.28681422480036545,4,2017-03-20,1,831f5b579d8cddda5ee119cc50987dc846aa7ccb1e99f71a58cddfe5fddfffcc,146,0.0
57e5a60a23eb,295be99db930,2,21,0,2,1,28,1,Курточка легкая весна/осень,"Куртка в отличном состоянии! /
Шапочки легкие-100р за пару./
На 2-5 лет. Состояние отл!!",-0.2877785294813746,12,2017-03-19,1,e888e6d77e3198e6b89cbd34dbcb042e02e3647267e16a144cb51bf5b9589635,266,0.80323
11b161da69ca,f312994349b1,19,54,0,6,3,44,56,Рубашка TM Lewin 52-54 р-р,"Новая, привезена из заграницы, сзади длиннее.",-0.28725254510991505,33,2017-03-21,1,e13612b708c74f4803948937311dbe8ce9661249af29ac42b1acf08eccb53d50,214,0.0
a4ad4b92687f,1dc8cacd627e,13,128,0,6,2,40,38,Сапожки адидас,"Непромокаемые, таковая поверхность , при этом достаточно тёплые, в отличном состоянии.",-0.28782236151232954,115,2017-03-24,1,8c519dc7256cecb8aa5d64721a6406bc86efa42461621d0a0a83be1947bd6456,261,0.0
50d8912f6ffc,3d6e29b19314,2,47,0,2,0,43,59,Платье,"Платье синие в мелкий цветочек для девочки до 3-х лет./
Ткань х/б в мелкий рубчик./
Размеры: /
длина до низа 40 см/
ширина под мышками 31 см.",-0.2880853536980593,3,2017-03-19,1,f7e15913a8aa19b84f361440aff1704a6651f29e61578ff4121e5db5712e1922,5,0.0
c0028c65ee6c,e564faba61bd,17,141,0,2,0,28,2,Куртка весна- осень,Куртка спортивного стиля на девочку 5-6 лет. Рост 122-128. В хорошем состоянии.,-0.28769086541946465,110,2017-03-23,0,e02b53cee0ad5387d6671db6ce8b9c51f7ec372c83128bc9a6dce5e2971796aa,267,0.0
7d9aeadb5b11,412a98ccb428,15,25,0,2,0,43,60,Платьишко для маленькой модницы,"Продам платье василькового цвета. Пышное, состояние нового! На 3-4 годика. Все вопросы по телефону.",-0.2878661935432845,49,2017-03-19,1,c49c2bd297333a45757f15bb7104e3889efce4b0913cc1426cb7709a2f285ce7,251,0.0
16f6c5debb8e,74b5f09ecb4d,17,141,0,6,2,40,62,Продам сапоги,Б/у. Состояние хорошее. Натуральная кожа. Размер 35-36.,-0.2863759044908158,12,2017-03-15,1,e72637c1f99ffb87461552f7b2bd3791e6daf10a10bfbd332e894a3c0701d79a,122,0.0
359d8c8475d4,65db8d4d3198,20,148,0,6,2,40,38,Продаю сапоги,"Продаю сапоги демисезонные ,почти новые,Северо-запад",-0.28725254510991505,58,2017-03-18,1,31c22549c27585b192f17ee909347ad04202f769aebb5ef47d118be843fd9bee,141,0.0
8597e63756d0,ca83307cea03,1,168,2,0,6,8,93,"Daewoo Matiz, 2011","Продается Daewoo Matiz 2011 года вып. в отличном состоянии.Пробег-40 тыс.км.Сигнализация с автозапуском. Двигатель 0.8,51 л.с. Механика. 2 комплекта резины на штампованных дисках. Противотуманные ф. с ксеноном. Цена-140 тыс.рублей.Торг при осмотре.",-0.16539949905511875,4,2017-03-24,1,e82ca61a93e6b3bd3c6fc4c16b521f95c8336ee4a15adebdce36a2c5378db9b2,15,0.7376
4c8c19dc10ac,2fa596f214ea,10,124,0,6,2,28,44,Пальто,"Пальто в хорошем качестве, 80% шерсти, длина рукава - три четверти. Без пояса тоже хорошо смотрится.",-0.28506094356216694,7,2017-03-15,1,d0cbdeb2bc329c2407a22522f07bb7434cff6ada054a0704b54c3f921339179f,161,0.0
d5462d8b2d65,209fb5ec12fc,27,178,0,6,2,43,49,"Платье яркое, модное","Продам платье яркое,  модное! Состояние идеальное! Размер 48. 1000 руб, центр",-0.28725254510991505,775,2017-03-23,0,202d45ae068b4af9b16ae396e421d8031fb76e6270b31f15d866df7fad2b5862,186,0.80323
96a0058754f8,1530d179656f,11,143,2,0,6,29,31,"ГАЗ 3102 Волга, 2006",Все вопросы по телефону,-0.2574467640605404,1,2017-03-21,1,4758212fecb717641c17f3f07da3f43d3789b69e21ba6cda0fe987e8ad5d9f44,12,0.7376
cd92b880bfd1,a92087b5bab7,17,157,1,4,5,1,120,"2-к квартира, 65 м², 3/4 эт.","Большая двухкомнатная квартира в кирпичном доме/
/
В центральном районе по адресу Чкалова 72 продается большая двухкомнатная квартира. Если вы успеете ее взять, то вы совершите выгодную сделку. Вот по какой причине. Большая уютная квартира площадью 65 квадратных метров расположена на 3-м этаже кирпичного дома в частном секторе Центрального района, рядом садик, школа, вокруг тихо, соседи хорошие, сделан евроремонт, встроенная кухня, плюс хозяева отдадут полностью всю мебель и технику, и за все это люди хотят 1900 тыс.руб! /
/
Звоните по тел. -",1.3774879905595683,317,2017-03-20,0,7aecd90e312dd4391c831ed18e4e137fb46b352c0e527b239edc273f141f1fde,57,0.21301
71b7acbe89a3,3d6ae78e3253,20,58,0,6,2,28,41,Жилетка,"Новая жилетка, на ощупь очень приятная. Не разу не одевалась( не подошла по размеру) . Более полную информацию дам по телефону.",-0.28760320135755474,8,2017-03-17,1,3b3f0055e2838d2733f05441436b70a6622bc2b14713d9979105462667ba894e,226,0.0
7b852298c7da,3eefb6748791,6,66,0,2,0,40,27,Сапожки резиновые для девочки,"Продаю отличные резиновые сапожки для девочки 4-5 лет. Изнутри отделаны войлоком, тепленькие. Состояние очень хорошее!",-0.2874278732337349,17,2017-03-21,1,8b1514b774145a188cb4e6e12c02aa15d9033851a4401ee3893379da525eed7a,261,0.0
810b42e717a6,c1d357785eb5,27,178,0,2,0,49,57,Костюм,"Костюм для девочки. На 4-6 мес. 70%шерсть, 30%  акрил. Состояние нового.",-0.2877785294813746,65,2017-03-24,1,09417a00e1b448044e32fde743fbf27611a3eefef1243f04c710e77663eb0a2f,7,0.0
fca26ca865e6,053b5fb40cc1,1,168,0,2,0,28,119,Костьюмы веска-осень мимбрана,"очень большой выбор курток, костюмов , комбезов весна-осень материал мембрана, есть много расцветок и размеры..... интернет покупательниц скидочки",-0.2859375841812662,93,2017-03-15,1,1250c27697168e865f12152e5c28edb48f275a2caf618237befae9181ac7209e,264,0.0
3dcd9b66ab3b,9e9366f63287,4,40,0,6,3,32,29,Джинсы diesel оригинал,Совершенно новые . Поправился и стали малы. Покупал за 6.500. Смотрятся круто и дорого. Красивый фасон . Без торга .,-0.28506094356216694,203,2017-03-26,0,76d919b669751118d348cdda2ec75756e204d812874915a98ec33350bc1773bf,232,0.0
00e020cbd5c0,f184745ec646,7,69,0,6,2,43,66,Модное платье р. 54-56,Покупала за 6000 р. Одела 1 раз.,-0.28681422480036545,1,2017-03-26,1,8b19ad244269849ce337757592dae107c901587f9d6a176dc48d088dd12c4872,97,0.21368
4b316b5b170d,c690082d08b3,11,112,0,2,1,40,61,Пинетки для мальчика или девочки,"Пинетки из мягкой кожи подойдут как для мальчика так и девочки. Размер 15/16. Смотреть и забирать на проспекте Ленина,около парка Дубки.",-0.2880415216671044,48,2017-03-15,1,157ba7b27fa8531187a1b317f7aadb79f7f68c9eb5acf470a1348b6620562cda,55,0.0
d1eb48386029,f8cc71329e46,25,150,0,6,2,40,39,Ботинки,Ботинки весна-осень. Размер 39.,-0.28769086541946465,8,2017-03-19,1,5b4f7a8305a6caab450cab48b783fb0aaeecee569ac9609057501644895cfe92,141,0.0
